carat,price,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.39,707,4.73,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.52,9483,7.42,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.9,4232,6.09,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.3,394,4.22,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1.06,4452,6.61,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.32,554,4.37,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.41,818,4.73,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.41,1192,4.82,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.5,13239,7.26,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.59,1991,5.46,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.7,2423,5.73,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2.0,18023,7.88,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.3,684,4.24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1.55,8056,7.49,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.08,6706,6.62,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.39,718,4.62,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.37,6337,7.22,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.5,8492,7.06,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.99,2949,6.57,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.13,6563,6.66,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.23,505,3.93,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.84,2167,5.92,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.6,1295,5.43,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.39,788,4.63,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.41,1144,4.82,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.31,625,4.32,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.33,752,4.45,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.8,3111,5.89,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.42,830,4.82,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.32,702,4.38,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.01,8662,6.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.38,1067,4.64,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0,5161,6.26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.51,1546,5.12,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.03,6146,6.65,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5,1279,5.11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.03,3692,6.56,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.63,1846,5.68,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.8,2939,6.03,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.48,1228,5.09,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.34,596,4.46,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.31,914,4.36,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,1154,5.09,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.57,2491,5.35,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2.02,9853,8.03,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2.04,18231,8.24,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.33,713,4.47,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.01,4693,6.44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.57,12432,7.55,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.51,7441,7.28,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.31,544,4.33,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.5,1190,5.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.73,3389,5.85,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.02,6816,6.36,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,776,4.34,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.71,2825,5.73,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.33,572,4.38,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.5,1000,5.02,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.51,2035,5.17,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.53,2372,5.16,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.0,4445,6.58,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.51,1668,5.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.32,1080,4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.31,988,4.36,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.01,5235,6.38,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.31,710,4.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.05,5110,6.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.05,4241,6.49,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.35,646,4.53,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.78,2826,5.97,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.53,1132,5.19,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.81,2733,6.06,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0,4435,6.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.41,1015,4.79,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.24,5361,6.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.31,489,4.32,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.58,1158,5.38,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.73,4372,5.79,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.3,9909,7.06,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.01,3869,6.43,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.36,615,4.59,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.7,2857,5.68,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.41,539,4.7,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.41,9752,7.31,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.03,4060,6.41,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.31,804,4.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.2,7191,6.81,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
